studentId	Predmet	ECTS	Ocjene	PolozioDatum	Godina	SkolskaGodina	Semestar	Priznat	DatumUpisa	Spol	ZavrsenaSkolaId	SrednjaSkola	OpstinaRodjenja	GodinaZavrsetka	NacinStudiranja	OptinaPrebivalista	DatumDiplomiranja
16577	P-12	3	7	6/17/2019	1	2018/2019	2	NE	11/8/2018	M	1	Gimnazija	Pale	2014/2015	DL	Sokolac	
16578	P-12	3	9	6/17/2019	1	2018/2019	2	NE	11/8/2018	M	1	Gimnazija	Sarajevo - Centar	2012/2013	DL	Sarajevo - Centar	
16585	P-12	3	7	6/25/2020	1	2018/2019	2	NE	11/14/2018	M	18	Medresa	Zvornik	2008/2009	DL	Zvornik	
16588	P-12	3	5		1	2018/2019	2	NE	11/14/2018	M	18	Medresa	Gračanica	2014/2015	DL	Gračanica	
16589	P-12	3	7	6/17/2019	1	2018/2019	2	NE	11/16/2018	M	2	Elektrotehnička	Sarajevo - Centar	2011/2012	DL	Sarajevo - Novi grad	
17590	P-12	3	6	6/17/2019	1	2018/2019	2	NE	11/19/2018	M	1	Gimnazija	Sarajevo - Centar	2004/05	DL	Sarajevo-Stari grad	
16534	P-12	3	5		1	2018/2019	2	NE	9/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16533	P-12	3	6	9/3/2019	1	2018/2019	2	NE	10/4/2018	M	18	Medresa	Tuzla	2017/2018	DL	Gradačac	
16535	P-12	3	7	6/17/2019	1	2018/2019	2	NE	9/24/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Kakanj	9/6/2022
16536	P-12	3	8	6/17/2019	1	2018/2019	2	NE	9/26/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Zenica	
16537	P-12	3	5		1	2018/2019	2	NE	9/17/2018	M	2	Elektrotehnička	Tuzla	2011/2012	DL	Tuzla	
16510	P-12	3	9	6/17/2019	1	2018/2019	2	NE	9/24/2018	Ž	1	Gimnazija	Kakanj	2017/2018	Redovan samofinansirajući	Kakanj	
16516	P-12	3	8	6/17/2019	1	2018/2019	2	NE	9/25/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Ilijaš	
16511	P-12	3	7	9/3/2019	1	2018/2019	2	NE	9/24/2018	M	2	Elektrotehnička	Bugojno	2013/14	DL	Bugojno	
16517	P-12	3	6	7/1/2019	1	2018/2019	2	NE	9/25/2018	Ž	1	Gimnazija	Konjic	2017/2018	DL	Konjic	
16518	P-12	3	5		1	2018/2019	2	NE	9/24/2018	Ž	1	Gimnazija	Zenica	2015/2016	DL	Zavidovići	
16519	P-12	3	7	6/17/2019	1	2018/2019	2	NE	9/25/2018	Ž	1	Gimnazija	Sarajevo - Centar	2015/2016	DL	Sarajevo - Novi grad	7/19/2022
16521	P-12	3	5		1	2018/2019	2	NE	9/25/2018	M	2	Elektrotehnička	Zavidovići	2012/2013	DL	Zavidovići	
16520	P-12	3	5		1	2018/2019	2	NE	9/26/2018	M	2	Elektrotehnička	Sarajevo - Centar	2013/2014	Vanredan	Sarajevo - Novi grad	
16522	P-12	3	6	9/14/2020	1	2018/2019	2	NE	10/3/2018	Ž	4	Medicinska	Mostar	2017/2018	Vanredan	Mostar	
16523	P-12	3	5		1	2018/2019	2	NE	9/24/2018	M	6	Ekonomska	Ljubuški	2017/2018	Vanredan	Ljubuški	
16524	P-12	3	5		1	2018/2019	2	NE	9/25/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16525	P-12	3	7	9/3/2019	1	2018/2019	2	NE	9/25/2018	M	1	Gimnazija	Banja Luka	2009/2010	DL	Ilidža	
16527	P-12	3	7	6/17/2019	1	2018/2019	2	NE	9/26/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Ilidža	
16528	P-12	3	6	6/17/2019	1	2018/2019	2	NE	9/25/2018	M	8	Saobraćajna	Sarajevo - Centar	2014/2015	DL	Ilidža	
16529	P-12	3	7	6/17/2019	1	2018/2019	2	NE	9/26/2018	M	2	Elektrotehnička	Sarajevo - Centar	2016/2017	DL	Ilidža	2/4/2023
16531	P-12	3	7	6/17/2019	1	2018/2019	2	NE	9/26/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16530	P-12	3	5		1	2018/2019	2	NE	9/25/2018	M	1	Gimnazija	Sarajevo - Centar	2009/2010	DL	Sarajevo - Centar	
16532	P-12	3	5		1	2018/2019	2	NE	9/25/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16320	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/17/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16321	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/17/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Ilidža	
16322	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/17/2018	M	3	Mašinska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16324	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16323	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	2/17/2022
16325	P-12	3	8	7/1/2019	1	2018/2019	2	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16326	P-12	3	10	6/17/2019	1	2018/2019	2	NE	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16328	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16327	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	5/11/2023
16329	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	9/10/2022
16331	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	4	Medicinska	Zenica	2017/2018	DL	Zenica	
16330	P-12	3	5		1	2018/2019	2	NE	7/17/2018	M	23	Mješovita srednja škola	Travnik	2013/2014	DL	Novi Travnik	
16332	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	6/30/2022
16333	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Cazin	2017/2018	Redovan samofinansirajući	Cazin	6/30/2022
16335	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16334	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Jablanica	
16336	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	2/17/2022
16337	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Zenica	
16338	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	6	Ekonomska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16339	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	2	Elektrotehnička	Visoko	2017/2018	Redovan samofinansirajući	Visoko	
16340	P-12	3	5		1	2018/2019	2	NE	7/18/2018	Ž	6	Ekonomska	Sarajevo - Centar	2017/18	DL	Ilidža	
16342	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	Vanredan	Ilidža	
16341	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	7/13/2023
16343	P-12	3	10	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	18	Medresa	Gradačac	2017/18	DL	Gradačac	
16344	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Sjenica	2017/2018	DL	Ilidža	
16345	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	13	Tehnička	Bugojno	2017/2018	Redovan samofinansirajući	Donji Vakuf	
16348	P-12	3	7	7/1/2019	1	2018/2019	2	NE	7/18/2018	M	13	Tehnička	Travnik	2017/2018	DL	Gornji Vakuf - Uskoplje	
16349	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	13	Tehnička	Bugojno	2017/2018	DL	Bugojno	
16350	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	18	Medresa	Tuzla	2017/18	DL	Tuzla	
16351	P-12	3	5		1	2018/2019	2	NE	7/18/2018	Ž	4	Medicinska	Mostar	2017/2018	DL	Mostar	
16352	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16353	P-12	3	7	9/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	1	Gimnazija	Konjic	2017/2018	DL	Jablanica	
16354	P-12	3	8	7/1/2019	1	2018/2019	2	NE	7/18/2018	M	18	Medresa	Tuzla	2017/2018	DL	Živinice	
16355	P-12	3	6	9/14/2020	1	2018/2019	2	NE	7/19/2018	Ž	1	Gimnazija	Travnik	2017/18	DL	Donji Vakuf	
16356	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Goražde	2011/2012	Redovan samofinansirajući	Goražde	
16358	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	18	Medresa	Zenica	2017/2018	DL	Tuzla	
16357	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	13	Tehnička	Goražde	2017/2018	DL	Goražde	
16359	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Redovan samofinansirajući	Sanski Most	
16360	P-12	3	7	7/1/2019	1	2018/2019	2	NE	7/18/2018	M	18	Medresa	Tuzla	2017/2018	DL	Tuzla	
16361	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Bugojno	2017/2018	DL	Bugojno	
16362	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Visoko	2017/2018	DL	Visoko	2/17/2022
16363	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Ilidža	2017/18	DL	Ilidža	
16364	P-12	3	10	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Visoko	6/30/2022
16365	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	6	Ekonomska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16366	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	3	Mašinska	Goražde	2017/18	Vanredan	Goražde	
16367	P-12	3	5		1	2018/2019	2	NE	7/18/2018	Ž	1	Gimnazija	Zenica	2017/2018	DL	Zavidovići	
16368	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Travnik	2017/2018	DL	Travnik	9/21/2023
16369	P-12	3	8	9/3/2019	1	2018/2019	2	NE	9/4/2018	M	25	Turističko ugostiteljska	Pale	2017/18	DL	Pale	
16370	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	2	Elektrotehnička	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16371	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	1	Gimnazija	Zenica	2017/2018	Redovan samofinansirajući	Zavidovići	
16372	P-12	3	6	6/23/2022	1	2018/2019	2	NE	7/19/2018	M	13	Tehnička	Sarajevo - Centar	2016/17	Vanredan	Sarajevo - Centar	
16374	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16375	P-12	3	8	6/17/2019	1	2018/2019	2	NE	9/4/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	
16376	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Vareš	2017/2018	DL	Vareš	
16377	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Zvornik	2017/2018	DL	Vareš	
16378	P-12	3	5		1	2018/2019	2	NE	7/18/2018	M	1	Gimnazija	Vareš	2017/2018	DL	Vareš	
16379	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Visoko	
16380	P-12	3	5		1	2018/2019	2	NE	9/18/2018	M	6	Ekonomska	Sarajevo - Centar	2017/2018	DL	Vareš	
16381	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	4	Medicinska	Gračanica	2017/18	DL	Gračanica	
16382	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	
16383	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/19/2018	Ž	4	Medicinska	Konjic	2017/2018	DL	Mostar	
16384	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	2	Elektrotehnička	Tuzla	2017/2018	Redovan samofinansirajući	Tuzla	
16385	P-12	3	8	6/17/2019	1	2018/2019	2	NE	9/5/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	9/30/2021
16386	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2017/2018	DL	Sarajevo-Novo Sarajevo	
16387	P-12	3	6	7/1/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo-Novo Sarajevo	
16388	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	2	Elektrotehnička	Zenica	2017/18	Redovan samofinansirajući	Zavidovići	
16390	P-12	3	8	7/1/2019	1	2018/2019	2	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16389	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Centar	
16391	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	2	Elektrotehnička	Bugojno	2017/18	DL	Bugojno	
16392	P-12	3	10	6/17/2019	1	2018/2019	2	NE	9/5/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	9/6/2022
16393	P-12	3	6	7/1/2019	1	2018/2019	2	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16395	P-12	3	5		1	2018/2019	2	NE	7/19/2018	M	4	Medicinska	Travnik	2017/2018	DL	Jajce	
16394	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/19/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	9/6/2022
16396	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	
16398	P-12	3	5		1	2018/2019	2	NE	7/19/2018	Ž	18	Medresa	Zenica	2017/18	DL	Zenica	
16399	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	4	Medicinska	Vitez	2017/2018	DL	Vitez	
16400	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	Ž	6	Ekonomska	Sarajevo - Novi grad	2017/18	DL	Sarajevo	
16401	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2015/16	DL	Mostar	
16402	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Travnik	2017/18	Redovan samofinansirajući	Gornji Vakuf - Uskoplje	9/6/2022
16403	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	18	Medresa	Tuzla	2017/2018	Redovan samofinansirajući	Kalesija	
16404	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16405	P-12	3	6	9/14/2020	1	2018/2019	2	NE	7/19/2018	M	18	Medresa	Tuzla	2017/2018	Vanredan	Živinice	
16406	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2016/2017	Vanredan	Sanski Most	
16407	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Vanredan	Sanski Most	
16408	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/19/2018	Ž	1	Gimnazija	Sanski Most	2016/2017	DL	Sanski Most	
16410	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/19/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16409	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	3	Mašinska	Tuzla	2014/15	DL	Lukavac	
16412	P-12	3	5		1	2018/2019	2	NE	7/20/2018	M	35	Ostalo	Zenica	2013/2014	DL	Travnik	
16413	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/18/2018	Ž	1	Gimnazija	Gornji Vakuf	2014/15	DL	Gornji Vakuf - Uskoplje	
16414	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	2	Elektrotehnička	Goražde	2014/15	DL	Sarajevo	
16415	P-12	3	6	7/1/2019	1	2018/2019	2	NE	9/5/2018	M	1	Gimnazija	Bugojno	2017/2018	DL	Bugojno	
16416	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	2	Elektrotehnička	Sarajevo-Novo Sarajevo	2017/18	Vanredan	Sarajevo	
16417	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	1/27/2022
16418	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Sarajevo - Novi grad	
16419	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	Ž	1	Gimnazija	Zenica	2017/2018	DL	Zavidovići	11/14/2022
16420	P-12	3	9	6/17/2019	1	2018/2019	2	NE	9/5/2018	Ž	2	Elektrotehnička	Tuzla	2017/18	DL	Tuzla	
16421	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/20/2018	Ž	1	Gimnazija	Goražde	2017/2018	DL	Goražde	
16422	P-12	3	5		1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Visoko	2017/2018	DL	Visoko	
16423	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/19/2018	Ž	1	Gimnazija	Mostar	2017/18	Redovan samofinansirajući	Mostar	
16424	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Visoko	
16425	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/19/2018	Ž	1	Gimnazija	Goražde	2017/18	DL	Goražde	11/22/2021
16428	P-12	3	6	7/1/2019	1	2018/2019	2	NE	7/20/2018	Ž	2	Elektrotehnička	Travnik	2017/2018	Vanredan	Donji Vakuf	
16429	P-12	3	5		1	2018/2019	2	NE	9/7/2018	M	13	Tehnička	Zenica	2017/18	DL	Zenica	
16430	P-12	3	5		1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16432	P-12	3	6	6/17/2019	1	2018/2019	2	NE	8/24/2018	Ž	2	Elektrotehnička	Mostar	2016/17	DL	Mostar	
16431	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	18	Medresa	Zenica	2017/2018	DL	Zenica	
16433	P-12	3	8	6/17/2019	1	2018/2019	2	NE	8/24/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Sarajevo-Stari grad	
16434	P-12	3	5		1	2018/2019	2	NE	7/20/2018	M	2	Elektrotehnička	Tuzla	2000/2001	DL	Tuzla	
16435	P-12	3	5		1	2018/2019	2	NE	7/20/2018	M	2	Elektrotehnička	Mostar	2014/15	DL	Mostar	
16437	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	25	Turističko ugostiteljska	Mostar	2017/2018	DL	Mostar	
16436	P-12	3	6	7/1/2019	1	2018/2019	2	NE	7/20/2018	M	18	Medresa	Jajce	2017/2018	DL	Jajce	
16439	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Velika Kladuša	2017/2018	Redovan samofinansirajući	Sanski Most	
16438	P-12	3	7	7/1/2019	1	2018/2019	2	NE	8/24/2018	M	10	Katolički školski centar	Split	2013/14	DL	Sarajevo-Stari grad	
16440	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16441	P-12	3	7	6/17/2019	1	2018/2019	2	NE	8/24/2018	Ž	4	Medicinska	Sarajevo - Centar	2014/15	Vanredan	Sarajevo - Novi grad	
16442	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	23	Mješovita srednja škola	Bihać	2017/2018	DL	Bosanska Krupa	
16443	P-12	3	7	6/17/2019	1	2018/2019	2	NE	8/24/2018	M	1	Gimnazija	Gradačac	2011/12	DL	Gračanica	
16444	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Centar	
16446	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	9/6/2022
16445	P-12	3	5		1	2018/2019	2	NE	8/24/2018	M	1	Gimnazija	Zenica	2015/2016	DL	Zenica	
16447	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	2	Elektrotehnička	Visoko	2017/2018	DL	Sarajevo - Novi grad	
16449	P-12	3	6	7/1/2019	1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Zenica	
16448	P-12	3	7	6/17/2019	1	2018/2019	2	NE	8/24/2018	M	13	Tehnička	Brčko	2017/18	Redovan samofinansirajući	Brčko	
16450	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	2	Elektrotehnička	Goražde	2017/2018	DL	Goražde	
16451	P-12	3	8	6/17/2019	1	2018/2019	2	NE	8/23/2018	M	1	Gimnazija	Zagreb	2017/18	DL	Goražde	
16452	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Vogošća	
16453	P-12	3	6	7/1/2019	1	2018/2019	2	NE	8/23/2018	M	13	Tehnička	Goražde	2015/2016	Vanredan	Goražde	
16454	P-12	3	5		1	2018/2019	2	NE	7/20/2018	M	6	Ekonomska	Goražde	2017/2018	DL	Goražde	
16455	P-12	3	7	6/17/2019	1	2018/2019	2	NE	8/23/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2011/12	DL	Sarajevo-Novo Sarajevo	
16457	P-12	3	6	9/17/2019	1	2018/2019	2	NE	8/23/2018	Ž	1	Gimnazija	Sarajevo - Centar	2015/2016	DL	Sarajevo-Novo Sarajevo	
16458	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	2	Elektrotehnička	Tuzla	2017/2018	DL	Tuzla	
16459	P-12	3	6	7/1/2019	1	2018/2019	2	NE	8/23/2018	M	1	Gimnazija	Zenica	2017/18	DL	Zenica	2/18/2022
16460	P-12	3	6	9/3/2019	1	2018/2019	2	NE	7/20/2018	M	23	Mješovita srednja škola	Travnik	2017/2018	Redovan samofinansirajući	Travnik	
16462	P-12	3	6	6/17/2019	1	2018/2019	2	NE	8/23/2018	M	6	Ekonomska	Ljubovija	2001/2002	DL	Sarajevo	
16461	P-12	3	7	6/17/2019	1	2018/2019	2	NE	9/8/2018	M	23	Mješovita srednja škola	Travnik	2017/2018	DL	Travnik	
16463	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/20/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Čapljina	
16464	P-12	3	8	6/17/2019	1	2018/2019	2	NE	8/23/2018	M	1	Gimnazija	Sarajevo-Stari grad	2017/18	DL	Sarajevo-Stari grad	
16466	P-12	3	7	6/17/2019	1	2018/2019	2	NE	9/8/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16465	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Mostar	2017/2018	Vanredan	Jablanica	
16467	P-12	3	9	6/17/2019	1	2018/2019	2	NE	8/23/2018	M	2	Elektrotehnička	Bihać	2017/18	DL	Bihać	
16468	P-12	3	8	6/17/2019	1	2018/2019	2	NE	8/23/2018	M	1	Gimnazija	Bihać	2017/18	Vanredan	Bihać	
16469	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/20/2018	Ž	1	Gimnazija	Bihać	2017/2018	DL	Bosanska Krupa	
16470	P-12	3	5		1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2015/2016	DL	Vogošća	
16471	P-12	3	7	6/17/2019	1	2018/2019	2	NE	8/23/2018	M	18	Medresa	Bihać	2017/18	Redovan samofinansirajući	Bihać	
16473	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/21/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2015/2016	DL	Sarajevo-Novo Sarajevo	
16472	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	Vanredan	Sarajevo-Novo Sarajevo	
16474	P-12	3	8	6/17/2019	1	2018/2019	2	NE	8/23/2018	Ž	1	Gimnazija	Tuzla	2017/2018	Vanredan	Lukavac	
16476	P-12	3	6	9/3/2019	1	2018/2019	2	NE	7/20/2018	Ž	13	Tehnička	Sarajevo - Centar	2017/2018	Vanredan	Sarajevo - Novi grad	
16475	P-12	3	5		1	2018/2019	2	NE	7/21/2018	M	13	Tehnička	Zavidovići	2015/2016	DL	Sarajevo	
16478	P-12	3	6	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Konjic	2017/2018	DL	Konjic	
16479	P-12	3	5		1	2018/2019	2	NE	9/8/2018	M	25	Turističko ugostiteljska	Mostar	2017/18	DL	Jablanica	
16481	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	13	Tehnička	Travnik	2017/2018	DL	Bugojno	
16480	P-12	3	6	7/1/2021	1	2018/2019	2	NE	7/20/2018	M	35	Ostalo	Sarajevo - Centar	2017/2018	Vanredan	Sarajevo - Centar	
16482	P-12	3	7	6/17/2019	1	2018/2019	2	NE	7/21/2018	Ž	1	Gimnazija	Mostar	2017/18	DL	Mostar	
16485	P-12	3	5		1	2018/2019	2	NE	7/21/2018	Ž	1	Gimnazija	Tuzla	2016/17	DL	Tuzla	
16483	P-12	3	6	10/3/2019	1	2018/2019	2	NE	7/20/2018	M	13	Tehnička	Travnik	2017/2018	DL	Fojnica	
